,High,Low,Open,Close,Volume,tweets,Marketcap,google_trends,profitability,transaction_fee,change,fluction,price,Date
773,7491.78492971,7081.594628100001,7121.30605911,7429.72464927,43500782316.0712,35498.0,136275638030.67801,49.25,0.128,0.128,1,0.01631,7550.90102725,2020-04-23
774,7574.19602617,7434.18155636,7434.18155636,7550.90102725,34636526285.7972,32567.0,138512029491.143,50.523999999999994,0.11900000000000001,0.11900000000000001,1,0.00252,7569.93603405,2020-04-24
775,7641.36397705,7521.67241878,7550.48301195,7569.93603405,32941541446.9347,33355.0,138874072264.263,49.288000000000004,0.125,0.125,1,0.01452,7679.86720422,2020-04-25
776,7700.59429483,7561.40785333,7570.13893823,7679.86720422,33070154490.749,33495.0,140903867572.585,49.343,0.11599999999999999,0.11599999999999999,1,0.01507,7795.60083451,2020-04-26
777,7795.60083451,7679.41895085,7679.41895085,7795.60083451,36162144724.7077,39379.0,143040988589.57098,50.303000000000004,0.125,0.125,1,0.00147,7807.05845106,2020-04-27
778,7814.52714133,7730.80654225,7796.97044056,7807.05845106,33187959920.9249,41546.0,143266252261.336,49.153,0.127,0.127,1,0.12732,8801.03776688,2020-04-28
779,8871.75372738,7786.04929564,7806.71256355,8801.03776688,60201052202.5403,48269.0,161522471384.78302,68.683,0.128,0.128,0,-0.01619,8658.55417975,2020-04-29
780,9440.65067326,8533.25593295,8797.67005044,8658.55417975,66964629541.3087,50532.0,158922133909.094,79.37899999999999,0.154,0.154,1,0.02382,8864.76680793,2020-04-30
781,9048.02383263,8667.76321655,8672.7819143,8864.76680793,44068389996.9374,40443.0,162722652380.246,63.085,0.14800000000000002,0.14800000000000002,1,0.01397,8988.5962069,2020-05-01
782,9007.18780321,8811.36632956,8869.05761887,8988.5962069,40134388683.2271,42783.0,165012307599.614,58.492,0.14,0.14,0,-0.01014,8897.46850985,2020-05-02
783,9167.7813443,8830.97125528,8983.61414879,8897.46850985,47101785174.2562,43879.0,163358189150.984,59.64,0.15,0.15,1,0.00171,8912.65460539,2020-05-03
784,8956.90651911,8645.02412633,8895.74487399,8912.65460539,45718796275.5495,43373.0,163654493632.392,57.63399999999999,0.141,0.141,1,0.01014,9003.07017834,2020-05-04
785,9062.41456364,8856.82715528,8912.832160299999,9003.07017834,43148462663.1671,50889.0,165332488791.87802,56.57899999999999,0.14800000000000002,0.14800000000000002,1,0.02951,9268.76208066,2020-05-05
786,9411.46787039,8966.70598977,9007.44125582,9268.76208066,49371886931.4799,55866.0,170229620935.298,65.118,0.14,0.14,1,0.07366,9951.5187451,2020-05-06
787,9992.66392105,9138.32257195,9261.89505826,9951.5187451,61112700562.079,59654.0,182787376636.504,77.727,0.157,0.157,0,-0.01094,9842.66636785,2020-05-07
788,9996.74335304,9767.17307027,9936.16248196,9842.66636785,51780748041.9506,53749.0,180804859844.221,86.516,0.155,0.155,0,-0.02527,9593.89673363,2020-05-08
789,9913.86299284,9580.64449235,9840.90638396,9593.89673363,46566121841.1111,42273.0,176251395672.863,75.895,0.161,0.161,0,-0.08729,8756.43114193,2020-05-09
790,9595.58062909,8395.10745112,9591.16923131,8756.43114193,63325279336.9553,41923.0,160884755210.801,98.13600000000001,0.152,0.152,0,-0.01766,8601.79620238,2020-05-10
791,9033.47117613,8374.32297508,8755.535638899999,8601.79620238,57119858801.9446,82838.0,158059235275.589,114.652,0.12,0.12,1,0.02356,8804.47781074,2020-05-11
792,8949.89797874,8569.64398804,8610.38621232,8804.47781074,42142717533.1676,60453.0,161791577300.916,85.01700000000001,0.0761,0.0761,1,0.05287,9269.98770576,2020-05-12
793,9317.87855411,8805.38781338,8805.38781338,9269.98770576,45558144023.0156,46507.0,170352710071.21,70.908,0.0742,0.0742,1,0.05003,9733.72147137,2020-05-13
