,High,Low,Open,Close,Volume,tweets,Marketcap,google_trends,profitability,transaction_fee,change,fluction,price,Date
28,429.2510070800781,390.6099853515625,400.8569946289063,398.5260009765625,1478390016.0,39343018191.4,25309.0,7.082999999999999,0.0334,0.0334,1,0.03944,414.2430114746094,2018-04-09
29,415.88800048828125,393.8789978027344,399.4110107421875,414.2430114746094,1196000000.0,40903130395.8,25856.0,7.082999999999999,0.0328,0.0328,1,0.03934,430.5400085449219,2018-04-10
30,430.5400085449219,412.47100830078125,415.0239868164063,430.5400085449219,1439040000.0,42521044920.4,25379.0,7.082999999999999,0.0341,0.0341,1,0.14494,492.9410095214844,2018-04-11
31,493.0580139160156,417.4129943847656,430.1610107421875,492.9410095214844,2519360000.0,48693844480.7,24696.0,7.696000000000001,0.0368,0.0368,0,-0.00042,492.7349853515625,2018-04-12
32,526.469970703125,482.65899658203125,493.1600036621094,492.7349853515625,2419249920.0,48683660481.3,22292.0,8.45,0.0418,0.0418,1,0.01774,501.4779968261719,2018-04-13
33,512.0239868164061,488.2789916992188,492.5799865722656,501.4779968261719,1519079936.0,49557725332.8,17926.0,5.404,0.0407,0.0407,1,0.06027,531.7020263671875,2018-04-14
34,531.7020263671875,502.8800048828125,502.8800048828125,531.7020263671875,1726089984.0,52555419462.3,17958.0,5.357,0.0422,0.0422,0,-0.03866,511.1470031738281,2018-04-15
35,534.197021484375,500.25,532.073974609375,511.1470031738281,1758979968.0,50534185799.2,22923.0,7.13,0.0418,0.0418,0,-0.01615,502.8940124511719,2018-04-16
36,518.031005859375,502.5639953613281,511.1449890136719,502.8940124511719,1760359936.0,49728519115.3,22251.0,5.643,0.0415,0.0415,1,0.04354,524.7890014648439,2018-04-17
37,525.0919799804689,503.0450134277344,503.3089904785156,524.7890014648439,1762940032.0,51904227886.3,20823.0,5.404,0.0427,0.0427,1,0.08213,567.8889770507812,2018-04-18
38,567.8889770507812,523.2620239257811,524.0380249023439,567.8889770507812,2256869888.0,56178772001.3,21853.0,7.836,0.0447,0.0447,1,0.08422,615.718017578125,2018-04-19
39,618.7150268554688,560.2830200195311,567.989013671875,615.718017578125,2849469952.0,60922818296.2,22322.0,8.309,0.0486,0.0486,0,-0.01677,605.39501953125,2018-04-20
40,621.8880004882812,578.5499877929688,616.0040283203125,605.39501953125,2612460032.0,59913832193.8,26416.0,7.364,0.0486,0.0486,1,0.0272,621.8599853515625,2018-04-21
41,640.7670288085938,593.8690185546875,606.1190185546875,621.8599853515625,2426269952.0,61556034015.4,24244.0,7.836,0.0505,0.0505,1,0.03327,642.5479736328125,2018-04-22
42,646.7000122070312,621.0349731445312,621.198974609375,642.5479736328125,2386830080.0,63617020167.4,32778.0,8.309,0.0512,0.0512,1,0.10211,708.1580200195312,2018-04-23
43,708.875,643.3980102539062,643.3980102539062,708.1580200195312,3581860096.0,70127342534.4,39034.0,9.68,0.0562,0.0562,0,-0.13096,615.416015625,2018-04-24
44,707.06201171875,600.2119750976562,707.06201171875,615.416015625,4216140032.0,60955966710.5,32277.0,8.969,0.0526,0.0526,1,0.07701,662.8090209960938,2018-04-25
45,663.1810302734375,604.0070190429688,618.0789794921875,662.8090209960938,2984009984.0,65663946135.1,28012.0,7.317,0.0502,0.0502,0,-0.0238,647.031982421875,2018-04-26
46,684.8679809570312,647.031982421875,662.1090087890625,647.031982421875,2598129920.0,64114105428.4,23927.0,7.223,0.0538,0.0538,1,0.05664,683.677978515625,2018-04-27
47,691.4420166015625,644.64599609375,644.64599609375,683.677978515625,2496659968.0,67759208003.9,20707.0,5.502000000000001,0.0553,0.0553,1,0.00761,688.8809814453125,2018-04-28
48,697.7559814453125,670.5130004882812,683.9119873046875,688.8809814453125,2740559872.0,68289153705.5,22899.0,6.797999999999999,0.0548,0.0548,0,-0.02752,669.9240112304688,2018-04-29
49,694.4390258789062,666.1170043945312,689.760986328125,669.9240112304688,2853100032.0,66423712255.5,21235.0,7.555,0.0546,0.0546,1,0.00551,673.6129760742188,2018-04-30
50,674.4030151367188,637.5399780273438,670.4630126953125,673.6129760742188,2678960128.0,66803233984.4,22345.0,6.655,0.0536,0.0536,1,0.02009,687.1489868164062,2018-05-01
51,688.8419799804688,667.4199829101562,674.0750122070312,687.1489868164062,2822269952.0,68159979253.2,22845.0,6.584,0.0553,0.0553,1,0.13446,779.5430297851562,2018-05-02
52,784.3410034179688,686.5910034179688,686.5910034179688,779.5430297851562,4210939904.0,77340839220.0,21888.0,10.052,0.0591,0.0591,1,0.0078,785.6240234375,2018-05-03
53,803.7459716796875,762.6320190429688,776.7750244140625,785.6240234375,3533410048.0,77960306235.7,21845.0,10.193,0.0622,0.0622,1,0.03882,816.1199951171875,2018-05-04
54,827.4550170898438,784.2369995117188,784.5830078125,816.1199951171875,3035040000.0,81003446782.8,26531.0,9.062000000000001,0.0633,0.0633,0,-0.02917,792.3109741210938,2018-05-05
55,835.0570068359375,764.8829956054688,816.0880126953125,792.3109741210938,3105570048.0,78656662788.1,21560.0,7.785,0.0615,0.0615,0,-0.0487,753.7249755859375,2018-05-06
56,795.7579956054688,710.177978515625,793.3389892578125,753.7249755859375,4316120064.0,74841655792.1,20120.0,14.299000000000001,0.0569,0.0569,0,-0.00115,752.8569946289062,2018-05-07
57,774.2490234375,728.1290283203125,755.0089721679688,752.8569946289062,2920489984.0,74770813968.4,18752.0,9.414,0.0571,0.0571,0,-0.00077,752.2750244140625,2018-05-08
58,759.5289916992188,718.4719848632812,752.9019775390625,752.2750244140625,2877870080.0,74728439729.9,17990.0,7.153,0.0577,0.0577,0,-0.03323,727.2769775390625,2018-05-09
59,766.7479858398438,726.6640014648438,752.5789794921875,727.2769775390625,2748950016.0,72260117775.0,18843.0,6.981,0.0592,0.0592,0,-0.06557,679.5859985351562,2018-05-10
60,736.9769897460938,669.8250122070312,727.0130004882812,679.5859985351562,3290080000.0,67535702572.4,19660.0,7.452000000000001,0.0548,0.0548,1,0.00951,686.0479736328125,2018-05-11
61,691.4110107421875,644.0659790039062,679.8770141601562,686.0479736328125,2668480000.0,68192028457.7,17229.0,5.906000000000001,0.0508,0.0508,1,0.06916,733.4959716796875,2018-05-12
62,741.31201171875,675.3189697265625,687.1749877929688,733.4959716796875,2362500096.0,72923278118.9,17133.0,6.19,0.053,0.053,0,-0.00402,730.5490112304688,2018-05-13
63,742.1699829101562,695.7919921875,732.7329711914062,730.5490112304688,3005110016.0,72645181706.2,19389.0,6.829,0.0554,0.0554,0,-0.02967,708.8709716796875,2018-05-14
64,739.052001953125,700.9949951171875,731.1430053710938,708.8709716796875,2523069952.0,70504110200.8,21123.0,6.973,0.057,0.057,0,-0.00257,707.0499877929688,2018-05-15
65,710.2000122070312,682.541015625,708.0869750976562,707.0499877929688,2476130048.0,70337446111.0,19781.0,6.645,0.0545,0.0545,0,-0.04864,672.656982421875,2018-05-16
66,718.8330078125,668.833984375,708.718017578125,672.656982421875,2350619904.0,66929938612.3,20770.0,6.085,0.055,0.055,1,0.03228,694.3670043945312,2018-05-17
67,695.031005859375,663.8090209960938,672.1019897460938,694.3670043945312,2305740032.0,69104455848.8,20202.0,6.821000000000001,0.0538,0.0538,1,0.00312,696.530029296875,2018-05-18
68,715.5780029296875,686.791015625,695.072021484375,696.530029296875,2021549952.0,69334147807.0,17247.0,6.039,0.0548,0.0548,1,0.02705,715.3690185546875,2018-05-19
69,723.7529907226562,692.6690063476562,697.9229736328125,715.3690185546875,2156910080.0,71224213260.1,18448.0,5.879,0.0548,0.0548,0,-0.02257,699.2219848632812,2018-05-20
70,719.2780151367188,692.4940185546875,717.1929931640625,699.2219848632812,2005170048.0,69631032596.2,19802.0,6.385,0.0544,0.0544,0,-0.07363,647.7410278320312,2018-05-21
71,700.9760131835938,644.0260009765625,700.177978515625,647.7410278320312,2230469888.0,64517663406.1,18017.0,6.182,0.0528,0.0528,0,-0.09905,583.5850219726562,2018-05-22
72,651.635986328125,572.9520263671875,646.6699829101562,583.5850219726562,2995429888.0,58139666822.0,19611.0,7.506,0.0486,0.0486,1,0.03114,601.7550048828125,2018-05-23
73,610.8179931640625,557.2059936523439,584.5360107421875,601.7550048828125,2791099904.0,59962094302.0,17732.0,7.202999999999999,0.0468,0.0468,0,-0.02496,586.7340087890625,2018-05-24
74,617.1859741210938,575.6240234375,602.1400146484375,586.7340087890625,2110919936.0,58477440267.9,18032.0,5.587000000000001,0.0476,0.0476,1,0.00093,587.280029296875,2018-05-25
75,606.1749877929688,583.5120239257812,587.426025390625,587.280029296875,1694300032.0,58544016480.6,15775.0,4.832,0.0469,0.0469,0,-0.02488,572.6680297851562,2018-05-26
76,590.3280029296875,562.8660278320311,588.52001953125,572.6680297851562,1788790016.0,57099072056.3,17270.0,5.354,0.0457,0.0457,0,-0.09889,516.0360107421875,2018-05-27
77,576.0490112304688,512.552001953125,573.0449829101562,516.0360107421875,2356900096.0,51463146627.2,17979.0,7.46,0.0431,0.0431,1,0.09564,565.3880004882812,2018-05-28
78,572.2639770507812,516.1480102539061,516.1480102539061,565.3880004882812,2330820096.0,56396587655.5,19227.0,6.117000000000001,0.0435,0.0435,0,-0.01025,559.5900268554689,2018-05-29
79,583.135986328125,545.4310302734375,566.8300170898438,559.5900268554689,2053970048.0,55829809816.9,19800.0,5.73,0.0456,0.0456,1,0.03226,577.64501953125,2018-05-30
80,585.5380249023438,557.0659790039061,558.4970092773439,577.64501953125,1985040000.0,57643138806.7,18928.0,5.797999999999999,0.0459,0.0459,1,0.00415,580.0430297851562,2018-05-31
81,589.093017578125,567.6649780273438,578.6719970703125,580.0430297851562,1945890048.0,57894350583.0,18471.0,5.135,0.0473,0.0473,1,0.02028,591.8079833984375,2018-06-01
82,597.0770263671875,577.322021484375,580.4290161132812,591.8079833984375,1880390016.0,59080880116.9,16847.0,5.568,0.0468,0.0468,1,0.04481,618.3289794921875,2018-06-02
83,624.5130004882812,591.2589721679688,591.2589721679688,618.3289794921875,1832550016.0,61740821845.6,16966.0,5.602,0.0484,0.0484,0,-0.04099,592.9849853515625,2018-06-03
84,623.4290161132812,583.7470092773438,619.43701171875,592.9849853515625,1903430016.0,59222873879.9,18883.0,5.6979999999999995,0.0485,0.0485,1,0.02752,609.302978515625,2018-06-04
85,611.3300170898438,580.9819946289062,593.406005859375,609.302978515625,1844269952.0,60864980394.9,20020.0,5.481,0.0468,0.0468,0,-0.00358,607.1240234375,2018-06-05
86,611.6430053710938,596.39599609375,610.2620239257812,607.1240234375,1756530048.0,60659842640.8,19892.0,5.729,0.0489,0.0489,0,-0.00319,605.18701171875,2018-06-06
87,616.1439819335938,601.6929931640625,607.68701171875,605.18701171875,1880140032.0,60478879394.6,19638.0,5.078,0.0487,0.0487,0,-0.00679,601.0770263671875,2018-06-07
88,608.8109741210938,595.593017578125,605.4429931640625,601.0770263671875,1637779968.0,60080608858.0,20170.0,5.058,0.0476,0.0476,0,-0.00585,597.56201171875,2018-06-08
89,608.5830078125,597.56201171875,600.905029296875,597.56201171875,1519309952.0,59741701632.7,17827.0,4.159,0.0458,0.0458,0,-0.11896,526.47900390625,2018-06-09
90,594.344970703125,511.8890075683594,594.344970703125,526.47900390625,2234880000.0,52645885460.5,16908.0,5.6610000000000005,0.0433,0.0433,1,0.01293,533.2839965820311,2018-06-10
91,536.8579711914061,515.2689819335939,524.8569946289061,533.2839965820311,1982119936.0,53337466294.1,19136.0,6.473,0.0408,0.0408,0,-0.06833,496.8429870605469,2018-06-11
92,538.9550170898439,491.2349853515625,532.7100219726561,496.8429870605469,1932760064.0,49702985162.4,21896.0,7.664,0.0395,0.0395,0,-0.03894,477.4939880371094,2018-06-12
93,501.9049987792969,459.0039978027344,498.01800537109375,477.4939880371094,2080130048.0,47777150787.0,20671.0,6.419,0.0374,0.0374,1,0.08848,519.7420043945311,2018-06-13
94,523.5449829101561,467.4660034179688,478.3810119628906,519.7420043945311,2458650112.0,52015066663.3,21647.0,6.31,0.0384,0.0384,0,-0.05529,491.0039978027344,2018-06-14
95,521.3049926757811,487.468994140625,520.47998046875,491.0039978027344,1808269952.0,49149084089.5,24881.0,5.525,0.0394,0.0394,1,0.01759,499.6419982910156,2018-06-15
96,503.2229919433594,488.85101318359375,490.41400146484375,499.6419982910156,1314109952.0,50024018701.1,19807.0,4.279,0.0386,0.0386,1,0.00161,500.447998046875,2018-06-16
97,507.6409912109375,498.6480102539063,499.4599914550781,500.447998046875,1264870016.0,50114921287.6,17825.0,4.793,0.0386,0.0386,1,0.03685,518.8909912109375,2018-06-17
98,521.7960205078125,494.0660095214844,499.3829956054688,518.8909912109375,1513869952.0,51972519170.6,21717.0,5.01,0.0376,0.0376,1,0.03674,537.9569702148439,2018-06-18
99,542.35302734375,516.31201171875,519.0230102539061,537.9569702148439,1726569984.0,53893191559.4,21319.0,5.525,0.0391,0.0391,0,-0.00314,536.2680053710939,2018-06-19
100,541.0150146484375,519.3690185546875,538.5059814453125,536.2680053710939,1596290048.0,53735032875.1,19476.0,5.01,0.0399,0.0399,0,-0.0166,527.3670043945311,2018-06-20
101,543.7169799804689,524.2589721679689,536.447021484375,527.3670043945311,1462070016.0,52853921455.3,17273.0,5.47,0.0394,0.0394,0,-0.11671,465.8169860839844,2018-06-21
102,527.1939697265625,456.87701416015625,527.1939697265625,465.8169860839844,2226030080.0,46694859627.8,17600.0,5.632999999999999,0.0371,0.0371,1,0.01868,474.5199890136719,2018-06-22
103,479.1289978027344,462.39300537109375,466.2739868164063,474.5199890136719,1651379968.0,47577076101.7,14447.0,4.171,0.0353,0.0353,0,-0.03551,457.6719970703125,2018-06-23
104,475.3590087890625,426.468994140625,474.76800537109375,457.6719970703125,2490579968.0,45897156207.1,13835.0,4.956,0.0334,0.0334,1,0.00576,460.30999755859375,2018-06-24
105,470.343994140625,448.89599609375,455.9360046386719,460.30999755859375,4007950080.0,46171165113.8,16615.0,4.848,0.0341,0.0341,0,-0.05982,432.7720031738281,2018-06-25
106,461.2130126953125,432.7720031738281,460.7330017089844,432.7720031738281,1356560000.0,43417898247.6,17436.0,4.902,0.0338,0.0338,1,0.02217,442.364990234375,2018-06-26
107,444.2430114746094,424.8389892578125,432.2439880371094,442.364990234375,1368940032.0,44389430888.5,17438.0,5.01,0.0316,0.0316,0,-0.04521,422.364990234375,2018-06-27
108,443.6180114746094,419.6830139160156,442.2900085449219,422.364990234375,1360790016.0,42391125054.3,16486.0,4.848,0.0324,0.0324,1,0.0323,436.0090026855469,2018-06-28
109,441.7929992675781,407.9469909667969,422.5870056152344,436.0090026855469,1564499968.0,43769409548.2,15426.0,5.632999999999999,0.0313,0.0313,1,0.04397,455.17999267578125,2018-06-29
110,458.7969970703125,436.2090148925781,436.2090148925781,455.17999267578125,1475939968.0,45703302056.4,13673.0,4.739,0.0354,0.0354,0,-0.00277,453.9179992675781,2018-06-30
111,457.1390075683594,446.385009765625,455.24200439453125,453.9179992675781,1511730048.0,45585861718.1,12296.0,3.602,0.0388,0.0388,1,0.04721,475.34698486328125,2018-07-01
112,479.1300048828125,447.1109924316406,453.8240051269531,475.34698486328125,1625789952.0,47747743959.2,13269.0,4.902,0.0436,0.0436,0,-0.02346,464.1950073242188,2018-07-02
113,483.85400390625,462.5820007324219,475.385986328125,464.1950073242188,1683939968.0,46637067238.7,15575.0,5.47,0.0406,0.0406,1,0.00673,467.3179931640625,2018-07-03
114,481.4360046386719,455.18499755859375,464.1510009765625,467.3179931640625,1549769984.0,46960391870.5,16054.0,4.333,0.0387,0.0387,1,0.01518,474.4119873046875,2018-07-04
115,483.2250061035156,464.6289978027344,467.2869873046875,474.4119873046875,1828610048.0,47682968019.5,14007.0,4.333,0.037000000000000005,0.037000000000000005,0,-0.00084,474.0119934082031,2018-07-05
116,479.6520080566406,457.614990234375,474.3569946289063,474.0119934082031,1627609984.0,47652424063.6,15834.0,4.739,0.0386,0.0386,1,0.03723,491.6600036621094,2018-07-06
117,491.6600036621094,466.83599853515625,474.0570068359375,491.6600036621094,1358360064.0,49436674024.9,14029.0,3.602,0.038,0.038,0,-0.00517,489.1189880371094,2018-07-07
118,503.1990051269531,488.4169921875,492.0679931640625,489.1189880371094,1344560000.0,49191161178.1,12901.0,4.279,0.0373,0.0373,0,-0.02543,476.6820068359375,2018-07-08
119,490.85198974609375,475.1749877929688,488.87799072265625,476.6820068359375,1533799936.0,47950212027.3,14276.0,5.01,0.0358,0.0358,0,-0.08865,434.4240112304688,2018-07-09
120,478.3179931640625,433.9599914550781,476.1619873046875,434.4240112304688,1789069952.0,43708241775.1,16919.0,4.956,0.0332,0.0332,1,0.02784,446.51800537109375,2018-07-10
121,447.3160095214844,429.5069885253906,434.5150146484375,446.51800537109375,1422470016.0,44934271235.3,15593.0,4.388,0.0341,0.0341,0,-0.03683,430.0740051269531,2018-07-11
122,446.50201416015625,422.80999755859375,446.50201416015625,430.0740051269531,1495440000.0,43288294177.4,13922.0,4.388,0.0338,0.0338,1,0.00919,434.0270080566406,2018-07-12
123,442.3630065917969,430.7409973144531,430.7409973144531,434.0270080566406,1489670016.0,43694988768.9,12627.0,4.333,0.0342,0.0342,1,0.00474,436.08599853515625,2018-07-13
124,439.4339904785156,431.4739990234375,434.510986328125,436.08599853515625,1235820032.0,43911193560.9,10603.0,3.385,0.0365,0.0365,1,0.03156,449.8500061035156,2018-07-14
125,454.0010070800781,433.9209899902344,435.8829956054688,449.8500061035156,1350160000.0,45306414380.4,13146.0,3.4939999999999998,0.0383,0.0383,1,0.06849,480.6579895019531,2018-07-15
126,480.6579895019531,446.7980041503906,450.4249877929688,480.6579895019531,1858680064.0,48419026521.3,12769.0,4.388,0.0347,0.0347,1,0.04233,501.00201416015625,2018-07-16
127,508.7799987792969,468.9150085449219,480.0769958496094,501.00201416015625,2288100096.0,50478766285.3,14974.0,5.525,0.0357,0.0357,0,-0.0409,480.51300048828125,2018-07-17
128,513.4329833984375,474.3590087890625,500.8380126953125,480.51300048828125,2371559936.0,48424155623.5,13865.0,5.525,0.0362,0.0362,0,-0.02267,469.6189880371094,2018-07-18
129,483.239990234375,465.1419982910156,480.62799072265625,469.6189880371094,2068739968.0,47335899963.0,13918.0,5.525,0.0352,0.0352,0,-0.04029,450.697998046875,2018-07-19
130,469.3070068359375,443.6929931640625,469.3070068359375,450.697998046875,1821350016.0,45437819521.9,14646.0,4.225,0.0344,0.0344,1,0.02604,462.4360046386719,2018-07-20
131,468.0830078125,445.7760009765625,450.6789855957031,462.4360046386719,1504310016.0,46630720739.0,12959.0,3.602,0.0367,0.0367,0,-0.00601,459.6570129394531,2018-07-21
132,470.8980102539063,458.1189880371094,462.43798828125,459.6570129394531,1338589952.0,46360029756.7,11419.0,3.656,0.0352,0.0352,0,-0.01915,450.8529968261719,2018-07-22
133,469.7659912109375,449.7279968261719,459.4389953613281,450.8529968261719,1596999936.0,45481301491.0,12976.0,4.956,0.0336,0.0336,1,0.06326,479.37298583984375,2018-07-23
134,481.1419982910156,450.5650024414063,451.135986328125,479.37298583984375,2287520000.0,48368209917.3,14679.0,5.525,0.0348,0.0348,0,-0.01435,472.4930114746094,2018-07-24
135,482.8680114746094,466.4739990234375,479.906005859375,472.4930114746094,1930780032.0,47683830874.3,14514.0,5.01,0.0347,0.0347,0,-0.0179,464.0369873046875,2018-07-25
136,483.6960144042969,461.4240112304688,472.33099365234375,464.0369873046875,1621560064.0,46839932192.6,14076.0,4.333,0.0345,0.0345,1,0.01213,469.6659851074219,2018-07-26
137,473.22198486328125,458.2909851074219,464.0090026855469,469.6659851074219,1734259968.0,47417755376.4,11581.0,4.171,0.0338,0.0338,0,-0.00589,466.8980102539063,2018-07-27
138,471.593994140625,462.989013671875,469.6780090332031,466.8980102539063,1531890048.0,47147853886.3,9653.0,3.656,0.034,0.034,0,-0.0005,466.6650085449219,2018-07-28
139,470.3559875488281,462.7120056152344,466.9150085449219,466.6650085449219,1631910016.0,47133881665.7,9679.0,4.171,0.0335,0.0335,0,-0.02054,457.08099999999996,2018-07-29
140,467.952,448.64099999999996,466.827,457.08099999999996,2141590000.0,46175217427.0,12101.0,4.388,0.033,0.033,0,-0.05079,433.86699999999996,2018-07-30
141,457.245,430.444,457.245,433.86699999999996,1820680000.0,43839034236.6,13385.0,4.848,0.0318,0.0318,0,-0.03024,420.74699999999996,2018-07-31
142,435.457,410.464,433.869,420.74699999999996,1888060000.0,42521937217.6,12869.0,4.902,0.031,0.031,0,-0.01931,412.621,2018-08-01
143,425.034,410.309,420.806,412.621,1569300000.0,41709183608.4,11583.0,4.848,0.0297,0.0297,1,0.01367,418.26199999999994,2018-08-02
144,420.54900000000004,399.91,412.56699999999995,418.26199999999994,1722340000.0,42287977978.1,12600.0,5.01,0.0299,0.0299,0,-0.02632,407.25199999999995,2018-08-03
145,420.186,403.776,418.23699999999997,407.25199999999995,1466540000.0,41183215694.2,10888.0,4.388,0.0296,0.0296,1,0.00801,410.51599999999996,2018-08-04
146,413.716,402.43199999999996,407.346,410.51599999999996,1396820000.0,41521715110.2,10429.0,4.333,0.0289,0.0289,0,-0.0094,406.658,2018-08-05
147,414.54,403.315,410.56699999999995,406.658,1384880000.0,41139790461.5,11947.0,4.848,0.028999999999999998,0.028999999999999998,0,-0.06503,380.215,2018-08-06
148,411.405,376.077,406.801,380.215,1828350000.0,38472420232.6,12577.0,6.31,0.03,0.03,0,-0.06208,356.61300000000006,2018-08-07
149,380.671,353.73400000000004,379.892,356.61300000000006,2016080000.0,36091566801.1,11572.0,6.987,0.0291,0.0291,1,0.02517,365.588,2018-08-08
150,370.94599999999997,353.61400000000003,356.971,365.588,1616610000.0,37007391030.6,11100.0,5.119,0.0281,0.0281,0,-0.08592,334.176,2018-08-09
151,367.045,329.586,365.776,334.176,1699400000.0,33834485092.3,10534.0,4.965,0.0268,0.0268,0,-0.0361,322.112,2018-08-10
152,334.264,308.488,334.264,322.112,1790370000.0,32619681420.3,9562.0,6.523,0.023,0.023,0,-0.00789,319.57,2018-08-11
153,328.59,318.60200000000003,320.823,319.57,1625420000.0,32368768331.5,8468.0,4.833,0.0233,0.0233,0,-0.1035,286.495,2018-08-12
154,323.551,284.934,320.21,286.495,1751190000.0,29024490502.9,10911.0,8.213,0.0226,0.0226,0,-0.0264,278.932,2018-08-13
155,286.365,254.65,286.365,278.932,2137850000.0,28263969131.7,11625.0,10.582,0.0193,0.0193,1,0.0123,282.36400000000003,2018-08-14
156,303.59,280.119,280.387,282.36400000000003,1878150000.0,28617473115.7,11032.0,6.807,0.0212,0.0212,1,0.02012,288.046,2018-08-15
157,298.476,280.928,282.741,288.046,1552970000.0,29199228645.6,10612.0,6.257999999999999,0.0216,0.0216,1,0.09611,315.72900000000004,2018-08-16
158,316.17,287.346,287.683,315.72900000000004,1995460000.0,32011921282.7,10852.0,6.761,0.0236,0.0236,0,-0.06308,295.812,2018-08-17
159,320.44599999999997,286.551,316.791,295.812,1764020000.0,29998584852.4,9317.0,5.622999999999999,0.0226,0.0226,1,0.01698,300.834,2018-08-18
160,307.098,291.332,295.67,300.834,1447910000.0,30514025773.7,8761.0,4.3660000000000005,0.022000000000000002,0.022000000000000002,0,-0.08815,274.315,2018-08-19
161,304.372,273.51099999999997,301.381,274.315,1413790000.0,27829775230.8,10237.0,5.03,0.0214,0.0214,1,0.02781,281.944,2018-08-20
162,285.97,273.33099999999996,273.33099999999996,281.944,1164120000.0,28609531323.2,10286.0,5.2010000000000005,0.0203,0.0203,0,-0.03761,271.341,2018-08-21
163,297.486,264.998,281.968,271.341,1507660000.0,27539119678.7,9174.0,4.996,0.0206,0.0206,1,0.02124,277.10400000000004,2018-08-22
164,279.546,271.09,271.748,277.10400000000004,1271160000.0,28129662664.2,9521.0,4.94,0.0205,0.0205,1,0.02116,282.967,2018-08-23
165,283.302,273.86,278.111,282.967,1450170000.0,28730705349.2,10679.0,4.395,0.0213,0.0213,0,-0.01174,279.64599999999996,2018-08-24
166,283.515,278.471,283.281,279.64599999999996,1208360000.0,28399212923.0,10429.0,4.247,0.0205,0.0205,0,-0.01591,275.197,2018-08-25
167,279.525,272.444,279.525,275.197,1206650000.0,27953028997.1,9649.0,3.898,0.0203,0.0203,1,0.03781,285.603,2018-08-26
168,285.603,273.65,275.35,285.603,1406790000.0,29015874948.4,11115.0,4.351,0.0203,0.0203,1,0.03815,296.499,2018-08-27
169,297.4,283.572,286.649,296.499,1513350000.0,30128902936.5,12131.0,4.864,0.0212,0.0212,0,-0.02424,289.312,2018-08-28
170,297.07099999999997,287.28700000000003,296.163,289.312,1474460000.0,29404459724.6,13346.0,4.54,0.0219,0.0219,0,-0.018,284.105,2018-08-29
171,291.243,275.211,289.753,284.105,1513100000.0,28881058148.3,14935.0,4.843999999999999,0.0211,0.0211,0,-0.00388,283.004,2018-08-30
172,284.551,278.513,284.12,283.004,1411910000.0,28774922508.3,15383.0,4.18,0.0209,0.0209,1,0.04359,295.341,2018-08-31
173,301.144,283.496,283.496,295.341,1546630000.0,30035327410.2,10518.0,3.9010000000000002,0.0217,0.0217,0,-0.00328,294.371,2018-09-01
174,298.686,290.926,295.453,294.371,1321050000.0,29942718225.1,11483.0,4.144,0.0223,0.0223,0,-0.01737,289.259,2018-09-02
175,295.591,287.432,295.181,289.259,1394490000.0,29428616901.4,13320.0,5.083,0.0218,0.0218,0,-0.01222,285.723,2018-09-03
176,291.58,284.255,289.297,285.723,1554870000.0,29074743100.6,13959.0,5.035,0.0218,0.0218,0,-0.18687,232.331,2018-09-04
177,288.163,232.331,286.045,232.331,2390390000.0,23646371776.6,13310.0,6.784,0.0198,0.0198,0,-0.00911,230.215,2018-09-05
178,231.755,218.123,231.648,230.215,2097310000.0,23435751842.0,12656.0,6.75,0.0172,0.0172,0,-0.05652,217.203,2018-09-06
179,233.896,217.075,229.535,217.203,1678260000.0,22115522904.4,11959.0,5.625,0.017,0.017,0,-0.08864,197.951,2018-09-07
180,220.36700000000002,193.25900000000001,217.912,197.951,1517200000.0,20159309964.3,11787.0,5.88,0.0162,0.0162,0,-0.00519,196.924,2018-09-08
181,207.666,188.30599999999998,198.385,196.924,1585980000.0,20058708800.0,13013.0,6.436,0.0158,0.0158,1,0.00079,197.079,2018-09-09
182,201.88299999999998,189.584,197.851,197.079,1502960000.0,20078523983.5,14458.0,6.446000000000001,0.0157,0.0157,0,-0.06096,185.06599999999997,2018-09-10
183,198.50599999999997,180.59599999999998,198.17700000000002,185.06599999999997,1568900000.0,18858381965.7,13455.0,6.539,0.0154,0.0154,0,-0.00938,183.331,2018-09-11
184,185.58700000000002,170.257,185.423,183.331,1874850000.0,18685319378.4,12563.0,8.266,0.0146,0.0146,1,0.15285,211.354,2018-09-12
185,214.002,183.679,183.679,211.354,2330720000.0,21545775837.3,13371.0,6.475,0.0168,0.0168,1,0.00187,211.74900000000002,2018-09-13
186,222.794,204.87099999999998,212.669,211.74900000000002,2232190000.0,21590366995.5,12846.0,5.444,0.0175,0.0175,1,0.05348,223.074,2018-09-14
187,226.604,209.606,209.81400000000002,223.074,1670490000.0,22749647320.9,10321.0,4.498,0.0179,0.0179,0,-0.01114,220.58900000000003,2018-09-15
188,222.803,211.118,222.803,220.58900000000003,1502260000.0,22500748645.5,10279.0,4.052,0.018000000000000002,0.018000000000000002,0,-0.10297,197.875,2018-09-16
189,224.261,195.308,221.582,197.875,2019910000.0,20187902504.8,11921.0,4.48,0.0175,0.0175,1,0.06115,209.975,2018-09-17
190,213.357,195.93400000000003,197.095,209.975,1800640000.0,21426628308.9,13557.0,4.846,0.0166,0.0166,0,-3e-05,209.96900000000002,2018-09-18
191,213.87099999999998,201.65599999999998,209.472,209.96900000000002,1733330000.0,21430323331.0,12245.0,4.667,0.0173,0.0173,1,0.06964,224.59099999999998,2018-09-19
